age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
36.0,Self-emp-not-inc,233533,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,United-States,>50K
49.0,Federal-gov,213668,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,56.0,United-States,>50K
,Private,165937,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,50.0,United-States,>50K
34.0,Private,193036,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40.0,United-States,>50K
24.0,Private,60783,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70.0,United-States,>50K
55.0,Private,320835,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,50.0,United-States,>50K
39.0,Private,172425,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20.0,United-States,>50K
56.0,Self-emp-inc,105582,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50.0,United-States,>50K
54.0,?,124993,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40.0,United-States,>50K
34.0,Private,203408,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50.0,United-States,>50K
32.0,Self-emp-inc,110331,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65.0,,>50K
67.0,?,45537,Masters,14,Married-civ-spouse,?,Husband,Black,Male,0,0,40.0,United-States,>50K
52.0,Private,147629,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60.0,United-States,>50K
41.0,Private,168071,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50.0,United-States,>50K
33.0,Private,326104,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,United-States,>50K
46.0,Private,238162,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,,United-States,>50K
39.0,Private,315776,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,8614,0,52.0,United-States,>50K
,Private,269329,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,8614,0,45.0,United-States,>50K
41.0,Private,183203,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50.0,United-States,>50K
60.0,Private,76127,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35.0,United-States,>50K
24.0,Private,161708,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45.0,United-States,>50K
45.0,Private,192835,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,55.0,United-States,>50K
41.0,Private,304906,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
31.0,Private,124827,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,>50K
41.0,Federal-gov,263339,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,>50K
42.0,Private,235786,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50.0,United-States,>50K
52.0,Federal-gov,30731,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40.0,United-States,>50K
32.0,Private,194426,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,40.0,United-States,>50K
55.0,Self-emp-inc,141807,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,>50K
33.0,Private,118941,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40.0,United-States,>50K
,?,159755,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,50.0,United-States,>50K
47.0,Private,213140,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40.0,United-States,>50K
34.0,Private,213226,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,Iran,>50K
48.0,Private,108993,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45.0,United-States,>50K
48.0,State-gov,183486,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,56.0,United-States,>50K
40.0,Private,163215,Bachelors,13,Divorced,,Not-in-family,White,Female,10520,0,40.0,United-States,>50K
70.0,Private,94692,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70.0,United-States,>50K
,Private,23074,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40.0,United-States,>50K
51.0,Private,237735,HS-grad,9,Married-civ-spouse,,Husband,White,Male,3103,0,40.0,United-States,>50K
37.0,Private,211494,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40.0,United-States,>50K
55.0,State-gov,146326,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45.0,,>50K
47.0,Private,155489,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,55.0,United-States,>50K
52.0,Self-emp-not-inc,64045,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,45.0,United-States,>50K
50.0,Private,92079,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45.0,,>50K
39.0,Private,185520,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,8614,0,40.0,United-States,>50K
42.0,State-gov,39586,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20.0,United-States,>50K
39.0,Private,144169,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50.0,United-States,>50K
34.0,Private,89644,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55.0,United-States,>50K
45.0,Local-gov,224474,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,4934,0,50.0,United-States,>50K
28.0,Private,355259,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,>50K
30.0,Federal-gov,68330,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40.0,United-States,>50K
,Private,160143,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30.0,United-States,>50K
32.0,Private,94235,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
37.0,Local-gov,297449,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,,United-States,>50K
37.0,Private,93717,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,45.0,United-States,>50K
,Private,236391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40.0,United-States,>50K
43.0,Private,128170,Some-college,10,Married-civ-spouse,,Husband,White,Male,7688,0,40.0,United-States,>50K
53.0,Self-emp-not-inc,174102,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,,,>50K
43.0,Private,125461,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65.0,United-States,>50K
43.0,Local-gov,147328,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60.0,United-States,>50K
48.0,Private,121124,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,United-States,>50K
51.0,Private,234057,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45.0,United-States,>50K
41.0,Private,443508,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48.0,Canada,>50K
55.0,Private,144071,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,,United-States,>50K
49.0,State-gov,133917,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1902,60.0,?,>50K
61.0,Private,183735,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45.0,United-States,>50K
43.0,Federal-gov,186916,Masters,14,Divorced,Protective-serv,Not-in-family,White,Male,0,0,60.0,United-States,>50K
47.0,Self-emp-inc,139268,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60.0,,>50K
47.0,Private,168283,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
41.0,Private,237321,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,Mexico,>50K
54.0,Self-emp-not-inc,175804,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
36.0,Private,107302,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60.0,United-States,>50K
57.0,Self-emp-not-inc,353808,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,,>50K
58.0,Self-emp-inc,349910,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50.0,United-States,>50K
44.0,Private,75227,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,14084,0,40.0,United-States,>50K
,Local-gov,344624,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1485,,United-States,>50K
37.0,Self-emp-inc,186359,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7688,0,60.0,United-States,>50K
,Private,121685,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45.0,United-States,>50K
36.0,Private,246449,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60.0,United-States,>50K
40.0,Self-emp-not-inc,335549,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2444,45.0,United-States,>50K
47.0,Private,102308,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,>50K
47.0,Local-gov,148995,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60.0,United-States,>50K
38.0,Federal-gov,115433,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,33.0,United-States,>50K
45.0,Private,270842,Masters,14,Divorced,,Not-in-family,White,Female,0,0,,United-States,>50K
39.0,Private,188391,HS-grad,9,Married-civ-spouse,,Husband,White,Male,7298,0,50.0,United-States,>50K
48.0,Private,186172,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45.0,United-States,>50K
46.0,Private,271828,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,>50K
,Private,573583,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48.0,Italy,>50K
67.0,Self-emp-inc,106175,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,75.0,United-States,>50K
55.0,Self-emp-inc,183869,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,?,>50K
30.0,Private,177304,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,,United-States,>50K
40.0,Private,146659,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,>50K
49.0,Private,101320,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,1902,40.0,United-States,>50K
29.0,Self-emp-not-inc,132686,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Male,0,0,50.0,Italy,>50K
75.0,Private,200068,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35.0,United-States,>50K
45.0,Private,84790,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,United-States,>50K
27.0,Private,169662,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,42.0,United-States,>50K
60.0,Private,232618,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35.0,United-States,>50K
42.0,Private,121264,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
38.0,Private,183279,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44.0,United-States,>50K
49.0,Self-emp-inc,102771,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52.0,United-States,>50K
36.0,Private,131239,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,45.0,United-States,>50K
36.0,Private,187046,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,>50K
61.0,Private,716416,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44.0,United-States,>50K
37.0,Private,98941,Masters,14,Never-married,,Not-in-family,White,Male,0,0,40.0,United-States,>50K
64.0,Local-gov,244903,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40.0,United-States,>50K
37.0,Private,271767,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45.0,United-States,>50K
,Private,194636,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,45.0,United-States,>50K
64.0,State-gov,194894,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,4787,0,40.0,United-States,>50K
28.0,Private,132686,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40.0,United-States,>50K
55.0,Federal-gov,270859,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
51.0,State-gov,172962,Doctorate,16,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,>50K
57.0,Private,98350,Prof-school,15,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,1902,40.0,,>50K
51.0,Private,24185,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
42.0,Self-emp-inc,187702,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,60.0,United-States,>50K
47.0,Private,125892,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,75.0,United-States,>50K
61.0,Private,208919,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,>50K
46.0,Self-emp-not-inc,254291,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,>50K
50.0,Local-gov,125417,Prof-school,15,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,52.0,United-States,>50K
39.0,Self-emp-inc,122742,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55.0,United-States,>50K
57.0,Self-emp-inc,172654,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,50.0,United-States,>50K
30.0,Private,107793,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56.0,United-States,>50K
59.0,Private,361494,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,>50K
,Private,79797,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40.0,Japan,>50K
35.0,Private,376455,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60.0,United-States,>50K
38.0,Private,266645,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,,United-States,>50K
28.0,Private,90196,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,45.0,United-States,>50K
40.0,State-gov,40024,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38.0,United-States,>50K
51.0,Self-emp-not-inc,145409,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50.0,United-States,>50K
48.0,Private,331482,Prof-school,15,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40.0,United-States,>50K
48.0,Self-emp-inc,193188,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
48.0,Self-emp-inc,200471,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
46.0,Private,176814,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50.0,United-States,>50K
,Local-gov,245307,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48.0,United-States,>50K
61.0,State-gov,124971,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,?,>50K
28.0,Private,119545,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,7688,0,50.0,United-States,>50K
45.0,Private,178319,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,United-States,>50K
44.0,Private,198316,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50.0,United-States,>50K
26.0,Private,31290,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40.0,United-States,>50K
55.0,Private,153484,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50.0,United-States,>50K
64.0,Federal-gov,267546,Assoc-acdm,12,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,>50K
45.0,Private,67716,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,10520,0,48.0,United-States,>50K
48.0,Federal-gov,326048,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44.0,United-States,>50K
51.0,Private,252903,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40.0,United-States,>50K
44.0,Private,160574,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65.0,United-States,>50K
32.0,Private,295589,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,,United-States,>50K
40.0,Private,174373,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,,>50K
64.0,Self-emp-not-inc,150121,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25.0,United-States,>50K
56.0,Federal-gov,130454,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
41.0,Private,119079,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,49.0,,>50K
33.0,Private,220939,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,45.0,United-States,>50K
33.0,Private,94235,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Male,0,0,42.0,United-States,>50K
58.0,Private,235624,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,Germany,>50K
53.0,Local-gov,110510,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50.0,United-States,>50K
41.0,Private,173938,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50.0,?,>50K
53.0,Private,211654,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50.0,,>50K
,Private,242720,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35.0,United-States,>50K
31.0,Private,111567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70.0,United-States,>50K
36.0,Private,208358,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,99999,0,45.0,United-States,>50K
49.0,Private,160647,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40.0,United-States,>50K
,Local-gov,326104,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,,United-States,>50K
54.0,State-gov,93415,Bachelors,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40.0,United-States,>50K
35.0,Private,191502,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,>50K
39.0,Private,338320,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60.0,United-States,>50K
39.0,Private,208778,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40.0,United-States,>50K
,Private,81534,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40.0,United-States,>50K
50.0,Self-emp-inc,100029,Bachelors,13,Widowed,Sales,Unmarried,White,Male,0,0,,United-States,>50K
45.0,Local-gov,160472,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,1977,50.0,United-States,>50K
49.0,Private,199029,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,55.0,United-States,>50K
,Private,27380,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50.0,United-States,>50K
59.0,Private,160631,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60.0,United-States,>50K
36.0,Private,224531,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50.0,United-States,>50K
47.0,Self-emp-inc,101926,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,70.0,United-States,>50K
57.0,Self-emp-not-inc,225334,Prof-school,15,Married-civ-spouse,Sales,Wife,White,Female,15024,0,35.0,United-States,>50K
42.0,Self-emp-not-inc,157562,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1902,80.0,United-States,>50K
47.0,Private,169324,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,35.0,United-States,>50K
48.0,Private,235646,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3103,0,40.0,United-States,>50K
